val_r2_median,val_mae_median,experiment_id,arch_name,seed,campaign,status,epochs_trained,gpu,params,metrics_path,run_dir
0.7349490957626527,0.08504781872034073,r_benchmark_03_unet_sdf_7level_benchmark200_retry1,codegen_unet_sdf_7level,1,grid_round_benchmark200,ok,200,NVIDIA H100 80GB HBM3,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_03_unet_sdf_7level_benchmark200_retry1/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_03_unet_sdf_7level_benchmark200_retry1
0.7293613312501545,0.08688086271286011,r_benchmark_04_unet_sdf_7level_benchmark200_retry1,codegen_unet_sdf_7level,1,grid_round_benchmark200,ok,200,NVIDIA H100 80GB HBM3,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_04_unet_sdf_7level_benchmark200_retry1/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_04_unet_sdf_7level_benchmark200_retry1
0.7265490437564686,0.08468452841043472,r_benchmark_02_unet_sdf_7level_benchmark200_retry1,codegen_unet_sdf_7level,1,grid_round_benchmark200,ok,200,NVIDIA H100 80GB HBM3,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_02_unet_sdf_7level_benchmark200_retry1/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_02_unet_sdf_7level_benchmark200_retry1
0.7213412228588788,0.08332575112581253,r_benchmark_03_fourier_unet_benchmark200,codegen_fourier_unet,1,grid_round_benchmark200,ok,200,NVIDIA L40S,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_03_fourier_unet_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_03_fourier_unet_benchmark200
0.7211150199064167,0.08422154933214188,r_benchmark_04_unet_sdf_7level_benchmark200_retry1,codegen_unet_sdf_7level,1,grid_round_benchmark200,ok,200,NVIDIA H100 80GB HBM3,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_04_unet_sdf_7level_benchmark200_retry1/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_04_unet_sdf_7level_benchmark200_retry1
0.7123693406974079,0.08749827742576599,r_benchmark_05_cno_v2_benchmark200_retry1,codegen_cno_v2,1,grid_round_benchmark200,ok,200,NVIDIA H100 80GB HBM3,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_05_cno_v2_benchmark200_retry1/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_05_cno_v2_benchmark200_retry1
0.7109528580049491,0.08719073981046677,r_benchmark_04_fourier_unet_benchmark200,codegen_fourier_unet,1,grid_round_benchmark200,ok,200,NVIDIA L40S,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_04_fourier_unet_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_04_fourier_unet_benchmark200
0.7088706703618013,0.08840114623308182,r_benchmark_00_unet_sdf_7level_benchmark200_retry1,codegen_unet_sdf_7level,1,grid_round_benchmark200,ok,200,NVIDIA H100 80GB HBM3,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_00_unet_sdf_7level_benchmark200_retry1/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_00_unet_sdf_7level_benchmark200_retry1
0.7085853535753317,0.08714903891086578,r_benchmark_05_unet_v2_baseline_benchmark200,codegen_unet_v2_baseline,1,grid_round_benchmark200,ok,200,Quadro RTX 6000,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_05_unet_v2_baseline_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_05_unet_v2_baseline_benchmark200
0.7053733271064626,0.08651155233383179,r_benchmark_05_cno_v2_benchmark200_retry1,codegen_cno_v2,1,grid_round_benchmark200,ok,200,NVIDIA H100 80GB HBM3,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_05_cno_v2_benchmark200_retry1/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_05_cno_v2_benchmark200_retry1
0.7038752597690816,0.08873451501131058,r_benchmark_09_dilated_unet_benchmark200,codegen_dilated_unet,1,grid_round_benchmark200,ok,200,Quadro RTX 6000,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_09_dilated_unet_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_09_dilated_unet_benchmark200
0.7027617587573396,0.08564749360084534,r_benchmark_05_multiscale_conv_benchmark200,codegen_multiscale_conv,1,grid_round_benchmark200,ok,200,NVIDIA L40S,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_05_multiscale_conv_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_05_multiscale_conv_benchmark200
